1, 311 1 50 94 212;
2, 171 1 52 23 86;
3, 19 1 53 93 178;
4, 104 1 55 117 124;
5, 89 1 64 47 58;
6, 14 1 62 89 172;
7, 51 1 60 45 132;
8, 100 1 59 77 80;
9, 56 1 50 1 164;
10, 41 1 52 51 44;
11, 51 1 53 39 150;
12, 34 1 52 1 40;
13, 48 1 55 106 142;
14, 149 1 64 45 76;
15, 27 1 62 80 129;
16, 62 1 60 127 76;
17, 46 1 59 7 78;
18, 62 1 50 67 64;
19, 42 1 52 39 43;
20, 28 1 53 115 130;
21, 65 1 55 127 105;
22, 116 1 64 53 46;
23, 28 1 62 67 -999;
24, 62 1 60 67 -999;
25, 14 1 59 103 -999;
