1, 2082 1 60 119 78;
2, 27 1 62 19 42;
3, 102 1 57 24 58;
4, 0 1 59 113 62;
5, 104 1 64 89 57;
6, 79 1 59 127 66;
7, 110 1 64 45 42;
8, 0 1 65 53 42;
9, 90 1 62 79 56;
10, 85 1 67 71 42;
11, 78 1 62 77 62;
12, 1 1 64 117 65;
13, 92 1 69 73 44;
14, 90 1 65 127 58;
15, 77 1 71 68 45;
16, 88 1 67 127 64;
17, 88 1 71 108 44;
18, 0 1 72 4 44;
19, 117 1 67 79 49;
20, 1 1 69 54 44;
21, 6 1 67 32 42;
22, 0 1 69 28 42;
23, 82 1 62 58 58;
24, 1 1 64 97 52;
25, 101 1 65 119 -999;
