1, 2535 1 62 91 616;
2, 4 1 64 33 42;
3, 644 1 64 115 128;
4, 482 1 60 108 576;
5, 916 1 57 36 618;
6, 757 1 57 65 1021;
7, 1435 1 53 16 41;
8, 0 1 55 82 60;
9, 15 1 52 23 43;
10, 250 1 55 54 796;
11, 920 1 55 41 97;
12, 199 1 55 73 84;
13, 192 1 55 103 91;
14, 189 1 55 93 401;
15, 434 1 64 30 77;
16, 16 1 62 13 42;
17, 174 1 57 1 42;
18, 56 1 64 36 53;
19, 129 1 57 49 66;
20, 87 1 64 28 42;
21, 128 1 59 127 41;
22, 42 1 64 58 40;
23, 155 1 64 87 41;
24, 171 1 62 24 48;
25, 48 1 64 80 -999;
