1, 2349 1 52 120 126;
2, 3 1 59 91 44;
3, 64 1 53 97 124;
4, 16 1 65 111 43;
5, 11 1 62 35 67;
6, 53 1 55 89 132;
7, 44 1 59 62 46;
8, 74 1 65 68 50;
9, 10 1 62 56 70;
10, 38 1 50 110 104;
11, 8 1 52 127 132;
12, 10 1 60 67 45;
13, 49 1 53 73 125;
14, 4 1 59 54 43;
15, 74 1 55 108 124;
16, 8 1 65 80 42;
17, 11 1 62 41 78;
18, 44 1 60 49 54;
19, 58 1 59 51 56;
20, 4 1 60 9 44;
21, 34 1 50 127 -999;
22, 11 1 52 127 -999;
23, 25 1 65 125 -999;
24, 11 1 62 44 -999;
25, 14 1 53 82 -999;
