piece1.coll.txt, 1
piece1.coll.txt, 2
piece2.coll.txt, 1
piece2.coll.txt, 2
piece3.coll.txt, 2
piece3.coll.txt, 1
piece4.coll.txt, 2
piece4.coll.txt, 1
piece1.coll.txt, 1
piece1.coll.txt, 2
piece2.coll.txt, 1
piece2.coll.txt, 2
